"TimeString";"Temp_hum_estatico";"Temp_sec_estatico"
"2021-04-22 01:54:21";29,13954;60,15083
"2021-04-22 01:55:21";29,56814;61,93576
"2021-04-22 01:56:21";30,59896;66,16753
"2021-04-22 01:57:21";31,68945;70,78993
"2021-04-22 01:58:21";32,66602;74,66905
"2021-04-22 01:59:21";33,6263;78,69466
"2021-04-22 02:00:20";34,22309;81,43446
"2021-04-22 02:01:20";34,70595;82,31337
"2021-04-22 02:02:20";34,70052;82,26454
"2021-04-22 02:03:20";34,92839;82,55209
"2021-04-22 02:04:20";34,96636;83,2411
"2021-04-22 02:05:20";35,13997;83,52322
"2021-04-22 02:06:20";35,05859;83,71854
"2021-04-22 02:07:20";34,99349;83,91927
"2021-04-22 02:08:20";35,07487;83,96268
"2021-04-22 02:09:20";34,98264;83,90299
"2021-04-22 02:10:20";34,77647;83,25195
"2021-04-22 02:11:20";35,32444;83,61002
"2021-04-22 02:12:20";34,81445;82,19401
"2021-04-22 02:13:20";34,92839;81,76541
"2021-04-22 02:14:20";34,45095;80,94618
"2021-04-22 02:15:20";34,54861;80,41992
"2021-04-22 02:16:20";34,16884;79,33485
"2021-04-22 02:17:20";34,04948;78,68381
"2021-04-22 02:18:20";33,81076;77,75607
"2021-04-22 02:19:20";33,6697;76,9694
"2021-04-22 02:20:20";33,2411;75,98741
"2021-04-22 02:21:20";33,12717;74,49002
"2021-04-22 02:22:20";32,75825;73,17709
"2021-04-22 02:23:20";32,99154;72,41211
"2021-04-22 02:24:20";32,58464;71,76107
"2021-04-22 02:25:20";32,66602;70,94727
"2021-04-22 02:26:20";32,05295;70,39931
"2021-04-22 02:27:20";32,40017;74,0994
"2021-04-22 02:28:20";31,84679;70,67599
"2021-04-22 02:29:20";31,41276;67,78971
"2021-04-22 02:30:20";31,41276;66,98676
"2021-04-22 02:31:20";31,00586;66,20551
"2021-04-22 02:32:20";31,15777;65,51107
"2021-04-22 02:33:20";30,42535;64,4043
"2021-04-22 02:34:20";30,21918;63,33008
"2021-04-22 02:35:20";30,08898;62,55968
"2021-04-22 02:36:20";29,87196;61,88151
"2021-04-22 02:37:20";29,73633;61,3661
"2021-04-22 02:38:20";29,37826;60,6174
"2021-04-22 02:39:20";29,6224;60,2322
"2021-04-22 02:40:20";29,80143;62,1365
"2021-04-22 02:41:20";30,26259;63,43858
"2021-04-22 02:42:20";30,58811;64,44228
"2021-04-22 02:43:20";31,12522;66,48763
"2021-04-22 02:44:20";31,52127;68,01215
"2021-04-22 02:45:20";31,90647;70,19315
"2021-04-22 02:46:20";32,64431;72,56402
"2021-04-22 02:47:20";33,42556;75,76498
"2021-04-22 02:48:20";33,93555;77,90799
"2021-04-22 02:49:20";34,31532;79,13412
"2021-04-22 02:50:20";34,32617;79,45421
"2021-04-22 02:51:20";34,23936;79,24805
"2021-04-22 02:52:20";34,10373;78,76519
"2021-04-22 02:53:20";34,04948;78,88998
"2021-04-22 02:54:20";34,04948;78,74892
"2021-04-22 02:55:20";34,18511;79,60612
"2021-04-22 02:56:20";34,88498;81,78711
"2021-04-22 02:57:20";35,12912;83,90299
"2021-04-22 02:58:20";35,4655;85,34614
"2021-04-22 02:59:20";35,52517;86,08398
"2021-04-22 03:00:19";35,64996;86,86523
"2021-04-22 03:01:19";35,63368;86,86523
"2021-04-22 03:02:19";35,78559;87,02257
"2021-04-22 03:03:19";35,69878;86,78928
"2021-04-22 03:04:19";35,87239;86,57227
"2021-04-22 03:05:19";35,83442;86,12739
"2021-04-22 03:06:19";35,6174;85,92665
"2021-04-22 03:07:19";35,37326;85,29731
"2021-04-22 03:08:19";35,32986;84,89584
"2021-04-22 03:09:19";35,19965;84,3533
"2021-04-22 03:10:19";35,05317;83,72939
"2021-04-22 03:11:19";34,97179;82,96441
"2021-04-22 03:12:19";34,67339;81,98242
"2021-04-22 03:13:19";34,42383;81,00586
"2021-04-22 03:14:19";34,65712;80,41992
"2021-04-22 03:15:19";34,38585;79,53559
"2021-04-22 03:16:19";34,26649;78,68381
"2021-04-22 03:17:19";33,68056;78,39627
"2021-04-22 03:18:19";33,80534;78,02734
"2021-04-22 03:19:19";33,70768;77,07248
"2021-04-22 03:20:19";33,55577;76,98568
"2021-04-22 03:21:19";33,33876;76,40517
"2021-04-22 03:22:19";33,5612;75,7921
"2021-04-22 03:23:19";33,27365;75,15733
"2021-04-22 03:24:19";33,39301;74,47374
"2021-04-22 03:25:19";32,91558;74,273
"2021-04-22 03:26:19";32,74739;73,21506
"2021-04-22 03:27:19";32,49783;72,18967
"2021-04-22 03:28:19";32,21571;71,79362
"2021-04-22 03:29:19";32,16146;70,78993
"2021-04-22 03:30:19";31,98242;69,97613
"2021-04-22 03:31:19";31,61892;69,02127
"2021-04-22 03:32:19";31,60265;68,23459
"2021-04-22 03:33:19";31,23915;67,5293
"2021-04-22 03:34:19";31,38563;66,93793
"2021-04-22 03:35:19";31,04384;65,96137
"2021-04-22 03:36:19";30,93533;65,21268
"2021-04-22 03:37:19";30,71832;64,78407
"2021-04-22 03:38:19";30,47417;64,16558
"2021-04-22 03:39:19";30,19748;63,65017
"2021-04-22 03:40:19";30,26259;63,37348
"2021-04-22 03:41:19";29,78516;62,72786
"2021-04-22 03:42:19";29,84484;62,26128
"2021-04-22 03:43:19";29,57357;61,57769
"2021-04-22 03:44:19";29,45963;61,05143
"2021-04-22 03:45:19";29,62782;60,67166
"2021-04-22 03:46:19";29,23177;60,17795
"2021-04-22 03:47:19";28,97678;59,0332
"2021-04-22 03:48:19";29,07986;59,33702
"2021-04-22 03:49:19";29,47049;60,65538
"2021-04-22 03:50:19";29,95877;63,19444
"2021-04-22 03:51:19";30,8214;66,24892
"2021-04-22 03:52:19";31,45616;68,10439
"2021-04-22 03:53:19";32,03667;70,01953
"2021-04-22 03:54:19";32,21571;70,70855
"2021-04-22 03:55:19";32,25911;71,77734
"2021-04-22 03:56:19";32,48155;72,59115
"2021-04-22 03:57:19";32,67686;72,61827
"2021-04-22 03:58:19";32,66059;73,27474
"2021-04-22 03:59:19";32,86675;73,42123
"2021-04-22 04:00:19";32,54123;73,7576
"2021-04-22 04:01:19";32,73112;73,13368
"2021-04-22 04:02:19";32,75282;72,49892
"2021-04-22 04:03:19";32,56836;72,22222
"2021-04-22 04:04:19";32,74197;72,26563
"2021-04-22 04:05:19";32,49783;72,06489
"2021-04-22 04:06:19";32,38932;71,33247
"2021-04-22 04:07:19";32,12891;70,80621
"2021-04-22 04:08:19";31,79796;69,9056
"2021-04-22 04:09:19";31,7003;69,48242
"2021-04-22 04:10:19";31,57552;68,83681
"2021-04-22 04:11:19";31,48329;68,50586
"2021-04-22 04:12:19";31,26085;67,80057
"2021-04-22 04:13:19";30,87023;67,17665
"2021-04-22 04:14:19";30,78885;66,5256
"2021-04-22 04:15:19";30,65864;65,70096
"2021-04-22 04:16:19";30,39822;64,55078
"2021-04-22 04:17:19";30,08898;63,6773
"2021-04-22 04:18:19";30,06185;63,11306
"2021-04-22 04:19:19";29,95334;62,00087
"2021-04-22 04:20:19";29,57357;61,47461
"2021-04-22 04:21:19";29,57899;61,29015
"2021-04-22 04:22:19";29,2806;60,74761
"2021-04-22 04:23:19";29,28602;60,28646
"2021-04-22 04:24:19";29,32943;59,84158
"2021-04-22 04:25:19";29,34028;59,17969
"2021-04-22 04:26:19";29,36198;58,79991
"2021-04-22 04:27:19";29,324;58,37674
"2021-04-22 04:28:19";28,83572;57,73112
"2021-04-22 04:29:19";28,68381;57,27539
"2021-04-22 04:30:19";28,65126;56,6569
"2021-04-22 04:31:19";28,23893;56,00586
"2021-04-22 04:32:19";28,1467;55,47417
"2021-04-22 04:33:19";27,76693;54,74718
"2021-04-22 04:34:19";27,60417;53,87912
"2021-04-22 04:35:19";27,64214;53,4668
"2021-04-22 04:36:19";27,30035;53,04362
"2021-04-22 04:37:19";27,18641;52,3546
"2021-04-22 04:38:19";26,76324;51,89887
"2021-04-22 04:39:19";26,85547;51,6059
"2021-04-22 04:40:19";26,69813;51,22613
"2021-04-22 04:41:19";26,58963;50,67817
"2021-04-22 04:42:19";26,40516;50,27669
"2021-04-22 04:43:19";26,10135;49,56055
"2021-04-22 04:44:19";25,98741;49,23503
"2021-04-22 04:45:19";25,79753;48,88238
"2021-04-22 04:46:19";25,80295;48,45378
"2021-04-22 04:47:19";25,80295;47,96007
"2021-04-22 04:48:19";25,61849;47,59657
"2021-04-22 04:49:19";25,50456;47,40126
"2021-04-22 04:50:19";25,43403;46,90755
"2021-04-22 04:51:19";25,17904;46,60373
"2021-04-22 04:52:19";24,90234;46,07205
"2021-04-22 04:53:19";24,96745;45,54579
"2021-04-22 04:54:19";24,75043;45,03581
"2021-04-22 04:55:19";24,56055;44,36306
"2021-04-22 04:56:19";24,41406;43,94531
"2021-04-22 04:57:19";24,26215;43,59809
"2021-04-22 04:58:19";21,29991;42,94705
"2021-04-22 04:59:19";22,85156;38,38433
"2021-04-22 05:00:18";24,01259;38,95399
"2021-04-22 05:01:18";23,95833;36,30642
"2021-04-22 05:02:18";23,70877;33,54492
"2021-04-22 05:03:18";23,06858;31,90104
"2021-04-22 05:04:18";22,43381;30,5447
"2021-04-22 05:05:18";21,98351;29,48676
"2021-04-22 05:06:18";21,60373;28,98763
"2021-04-22 05:07:18";21,26736;28,42882
"2021-04-22 05:08:18";20,98524;28,25521
"2021-04-22 05:09:18";21,03407;28,07617
"2021-04-22 05:10:18";20,87674;27,66927
"2021-04-22 05:11:18";20,82248;27,73438
"2021-04-22 05:12:18";20,676;27,30035
"2021-04-22 05:13:18";20,50781;26,926
"2021-04-22 05:14:18";20,57834;26,70898
"2021-04-22 05:15:18";20,3776;26,34006
"2021-04-22 05:16:18";20,13889;26,05794
"2021-04-22 05:17:18";20,22569;26,10135
"2021-04-22 05:18:18";18,53841;24,71788
"2021-04-22 05:19:18";17,96333;19,88932
"2021-04-22 05:20:18";18,37023;20,05208
"2021-04-22 05:21:18";18,47331;19,61263
"2021-04-22 05:22:18";18,86936;20,44271
"2021-04-22 05:23:18";18,94531;19,95443
"2021-04-22 05:24:18";18,95074;19,67231
"2021-04-22 05:25:18";18,83681;19,42274
"2021-04-22 05:26:18";18,97244;19,5421
"2021-04-22 05:27:18";18,91276;19,42274
"2021-04-22 05:28:18";18,75;18,93446
"2021-04-22 05:29:18";18,63607;19,10807
"2021-04-22 05:30:18";18,53299;18,95074
"2021-04-22 05:31:18";18,31597;18,76085
"2021-04-22 05:32:18";18,45161;18,80425
"2021-04-22 05:33:18";18,45703;18,89648
"2021-04-22 05:34:18";18,3431;18,74458
"2021-04-22 05:35:18";18,20204;19,02127
"2021-04-22 05:36:18";18,13151;19,27626
"2021-04-22 05:37:18";18,65234;21,05035
"2021-04-22 05:38:18";17,04644;21,38129
"2021-04-22 05:39:18";18,02843;22,08116
"2021-04-22 05:40:18";19,1352;23,33442
"2021-04-22 05:41:18";20,27995;23,79015
"2021-04-22 05:42:18";20,79536;24,51172
"2021-04-22 05:43:18";21,34874;24,64193
"2021-04-22 05:44:18";21,57118;24,6582
"2021-04-22 05:45:18";21,88042;24,72873
"2021-04-22 05:46:18";22,03776;25,14648
"2021-04-22 05:47:18";21,64713;25,75412
"2021-04-22 05:48:18";21,86415;26,87174
"2021-04-22 05:49:18";21,78277;30,20833
"2021-04-22 05:50:18";22,1951;31,25
"2021-04-22 05:51:18";21,83702;31,90104
"2021-04-22 05:52:18";22,09744;32,24284
"2021-04-22 05:53:18";21,92925;32,41645
"2021-04-22 05:54:18";21,60373;32,449
"2021-04-22 05:55:18";21,98351;33,23025
"2021-04-22 05:56:18";22,1951;33,38216
"2021-04-22 05:57:18";22,38498;33,75108
"2021-04-22 05:58:18";18,41905;30,32769
"2021-04-22 05:59:18";21,02322;24,51172
"2021-04-22 06:00:18";20,78451;24,64193
"2021-04-22 06:01:18";21,27821;24,68533
"2021-04-22 06:02:18";21,60916;24,9349
"2021-04-22 06:03:18";21,9184;25,67274
"2021-04-22 06:04:18";21,98351;26,62218
"2021-04-22 06:05:18";22,17882;26,75781
"2021-04-22 06:06:18";22,05946;26,61133
"2021-04-22 06:07:18";21,94553;26,63845
"2021-04-22 06:08:18";21,89128;26,09592
"2021-04-22 06:09:18";21,875;26,80664
"2021-04-22 06:10:18";22,20595;26,54622
"2021-04-22 06:11:18";21,97266;26,1773
"2021-04-22 06:12:18";22,03234;26,43772
"2021-04-22 06:13:18";22,16797;26,86089
"2021-04-22 06:14:18";21,78277;26,61675
"2021-04-22 06:15:18";22,13542;26,86632
"2021-04-22 06:16:18";22,00521;26,66558
"2021-04-22 06:17:18";22,06489;26,99653
"2021-04-22 06:18:18";18,7717;26,08507
"2021-04-22 06:19:18";19,80252;24,28385
"2021-04-22 06:20:18";20,86046;24,07769
"2021-04-22 06:21:18";21,43555;24,52799
"2021-04-22 06:22:18";21,64713;25,16276
"2021-04-22 06:23:18";21,64713;27,91341
"2021-04-22 06:24:18";21,68511;28,64583
"2021-04-22 06:25:18";21,8533;29,03103
"2021-04-22 06:26:18";21,67969;28,852
"2021-04-22 06:27:18";21,78819;28,97678
"2021-04-22 06:28:18";21,71766;29,18837
"2021-04-22 06:29:18";21,57118;28,77062
"2021-04-22 06:30:18";21,64713;28,81402
"2021-04-22 06:31:18";21,71224;28,95508
"2021-04-22 06:32:18";21,5549;28,27148
"2021-04-22 06:33:18";21,4681;29,04188
"2021-04-22 06:34:18";21,64713;29,03103
"2021-04-22 06:35:18";21,70139;29,03646
"2021-04-22 06:36:18";21,67426;29,27517
"2021-04-22 06:37:18";22,03234;29,38911
"2021-04-22 06:38:18";19,53667;29,3023
"2021-04-22 06:39:18";19,74826;28,53733
"2021-04-22 06:40:18";20,81163;28,82487
"2021-04-22 06:41:18";21,06662;28,79232
"2021-04-22 06:42:18";21,40842;29,07986
"2021-04-22 06:43:18";21,36502;28,71636
"2021-04-22 06:44:18";21,22938;29,30773
"2021-04-22 06:45:18";21,05577;29,07986
"2021-04-22 06:46:18";20,55122;30,05642
"2021-04-22 06:47:18";20,55122;30,74544
"2021-04-22 06:48:18";20,70313;30,61523
"2021-04-22 06:49:18";20,57292;30,78885
"2021-04-22 06:50:18";20,84961;30,91363
"2021-04-22 06:51:18";20,51324;30,65321
"2021-04-22 06:52:18";20,31792;30,70747
"2021-04-22 06:53:18";20,41016;30,1161
"2021-04-22 06:54:18";20,52409;30,23546
"2021-04-22 06:55:18";20,22569;30,59896
"2021-04-22 06:56:18";20,42643;30,20833
"2021-04-22 06:57:18";20,01953;29,92622
"2021-04-22 06:58:18";19,07552;30,22461
"2021-04-22 06:59:18";19,1135;29,83941
"2021-04-22 07:00:17";19,62348;29,65495
"2021-04-22 07:01:17";20,00868;30,22461
"2021-04-22 07:02:17";20,02496;29,87739
"2021-04-22 07:03:17";20,27995;30,08898
"2021-04-22 07:04:17";20,49696;30,08898
"2021-04-22 07:05:18";20,56207;30,04557
"2021-04-22 07:06:18";19,76454;28,09245
"2021-04-22 07:07:18";19,16775;26,18815
"2021-04-22 07:08:18";18,91276;24,75043
"2021-04-22 07:09:18";18,62522;24,09939
"2021-04-22 07:10:18";18,55469;23,60026
"2021-04-22 07:11:18";18,47331;23,14996
"2021-04-22 07:12:18";17,78429;22,82444
"2021-04-22 07:13:18";18,37023;22,50434
"2021-04-22 07:14:18";17,80056;22,56944
"2021-04-22 07:15:18";17,82769;22,2602
"2021-04-22 07:16:18";17,38824;22,20052
"2021-04-22 07:17:18";17,82769;22,28733
"2021-04-22 07:18:17";16,53103;21,59288
"2021-04-22 07:19:17";16,36285;18,4082
"2021-04-22 07:20:17";16,52018;18,3214
"2021-04-22 07:21:17";16,85113;18,54384
"2021-04-22 07:22:17";16,91081;18,41905
"2021-04-22 07:23:17";16,91081;18,54384
"2021-04-22 07:24:17";17,02474;18,59266
"2021-04-22 07:25:17";17,29058;18,4082
"2021-04-22 07:26:18";17,03559;18,10438
"2021-04-22 07:27:18";17,43164;18,13694
"2021-04-22 07:28:18";17,19835;18,70117
"2021-04-22 07:29:18";17,06272;17,96875
"2021-04-22 07:30:18";16,98134;18,02843
"2021-04-22 07:31:18";17,06814;18,10438
"2021-04-22 07:32:18";17,06814;17,88194
"2021-04-22 07:33:18";17,06272;18,19119
"2021-04-22 07:34:18";17,05187;17,87652
"2021-04-22 07:35:18";16,81858;17,85482
"2021-04-22 07:36:18";16,92708;18,01758
"2021-04-22 07:37:18";17,18208;17,99045
"2021-04-22 07:38:18";15,69553;18,023
"2021-04-22 07:39:18";15,74436;17,93077
"2021-04-22 07:40:17";16,08615;18,09353
"2021-04-22 07:41:17";16,22721;18,09353
"2021-04-22 07:42:18";16,52561;18,48958
"2021-04-22 07:43:18";16,46593;18,24544
"2021-04-22 07:44:18";16,89996;18,40278
"2021-04-22 07:45:18";16,63412;18,45703
"2021-04-22 07:46:18";16,80773;18,19119
"2021-04-22 07:47:18";17,03559;17,9579
"2021-04-22 07:48:18";16,88911;18,02843
"2021-04-22 07:49:17";16,94336;18,16406
"2021-04-22 07:50:17";16,7372;18,07726
"2021-04-22 07:51:17";17,01389;18,48958
"2021-04-22 07:52:17";16,89996;18,60894
"2021-04-22 07:53:17";17,2309;18,7717
"2021-04-22 07:54:17";17,13325;19,05382
"2021-04-22 07:55:17";16,91081;19,04839
"2021-04-22 07:56:17";17,11697;19,19488
"2021-04-22 07:57:17";17,17122;19,07552
"2021-04-22 07:58:18";16,10243;19,07552
"2021-04-22 07:59:18";16,04818;18,91276
"2021-04-22 08:00:17";16,58529;19,05924
"2021-04-22 08:01:17";16,71007;19,1135
"2021-04-22 08:02:17";16,95963;19,35221
"2021-04-22 08:03:17";17,09527;19,27626
"2021-04-22 08:04:17";17,29058;19,1135
"2021-04-22 08:05:17";17,5076;19,37391
"2021-04-22 08:06:17";17,41537;19,37391
"2021-04-22 08:07:17";17,5944;19,48785
"2021-04-22 08:08:17";17,55642;19,33051
"2021-04-22 08:09:17";17,5076;19,37934
"2021-04-22 08:10:17";17,77886;19,53125
"2021-04-22 08:11:17";18,0447;20,20942
"2021-04-22 08:12:17";18,50043;20,75195
"2021-04-22 08:13:17";18,47331;21,4898
"2021-04-22 08:14:17";18,88563;22,17882
"2021-04-22 08:15:17";19,24913;22,87869
"2021-04-22 08:16:17";21,13715;31,51042
"2021-04-22 08:17:17";29,95334;62,89605
"2021-04-22 08:18:17";32,50325;71,57661
"2021-04-22 08:19:17";32,73112;73,80099
"2021-04-22 08:20:17";32,8559;74,20248
"2021-04-22 08:21:17";32,43272;74,41406
"2021-04-22 08:22:17";33,48524;75,26584
"2021-04-22 08:23:17";32,43272;75,3201
"2021-04-22 08:24:17";32,14518;75,03798
"2021-04-22 08:25:17";32,38932;74,25673
"2021-04-22 08:26:17";30,95161;71,20768
"2021-04-22 08:27:17";27,83746;59,96094
"2021-04-22 08:28:17";30,53385;67,43707
"2021-04-22 08:29:17";30,33312;68,99414
"2021-04-22 08:30:17";29,70378;65,95052
"2021-04-22 08:31:17";31,04384;70,02496
"2021-04-22 08:32:17";30,4796;69,64518
"2021-04-22 08:33:17";28,46137;61,12196
"2021-04-22 08:34:17";30,03472;66,13498
"2021-04-22 08:35:17";30,33312;67,80057
"2021-04-22 08:36:17";30,28971;67,5076
"2021-04-22 08:37:17";30,42535;67,87109
"2021-04-22 08:38:17";30,76714;69,23828
"2021-04-22 08:39:17";31,61892;72,16797
"2021-04-22 08:40:17";33,78906;76,85547
"2021-04-22 08:41:17";34,01693;78,50478
"2021-04-22 08:42:17";33,30078;79,00933
"2021-04-22 08:43:17";33,45811;79,03104
"2021-04-22 08:44:17";33,53407;79,22092
"2021-04-22 08:45:17";33,23025;78,99306
"2021-04-22 08:46:17";33,62088;79,24262
"2021-04-22 08:47:17";33,30078;77,96224
"2021-04-22 08:48:17";33,05122;77,02908
"2021-04-22 08:49:17";32,88303;76,63846
"2021-04-22 08:50:17";32,82878;75,85178
"2021-04-22 08:51:17";32,55751;74,88065
"2021-04-22 08:52:17";32,35135;73,47005
"2021-04-22 08:53:17";32,0204;72,23849
"2021-04-22 08:54:17";32,23741;72,13541
"2021-04-22 08:55:17";31,73828;71,8316
"2021-04-22 08:56:17";31,60807;71,67969
"2021-04-22 08:57:17";31,53754;71,01779
"2021-04-22 08:58:17";31,39106;70,64345
"2021-04-22 08:59:17";31,15234;69,94901
"2021-04-22 09:00:16";31,17405;69,45529
"2021-04-22 09:01:16";30,92448;68,22374
"2021-04-22 09:02:16";31,17947;69,69943
"2021-04-22 09:03:16";31,64063;71,79362
"2021-04-22 09:04:16";32,94271;76,77951
"2021-04-22 09:05:16";33,59375;79,7309
"2021-04-22 09:06:16";33,91385;81,43989
"2021-04-22 09:07:16";33,97353;81,69488
"2021-04-22 09:08:16";34,16884;82,67144
"2021-04-22 09:09:16";34,10373;82,7908
"2021-04-22 09:10:16";34,26107;82,48155
"2021-04-22 09:11:16";34,00065;81,68945
"2021-04-22 09:12:16";33,85417;81,46159
"2021-04-22 09:13:16";33,68056;80,58268
"2021-04-22 09:14:16";33,5829;80,20291
"2021-04-22 09:15:16";33,47982;79,38368
"2021-04-22 09:16:16";33,47982;79,08529
"2021-04-22 09:17:16";33,32791;78,35287
"2021-04-22 09:18:16";33,01324;77,40343
"2021-04-22 09:19:16";33,04036;77,15929
"2021-04-22 09:20:16";32,91016;76,50825
"2021-04-22 09:21:16";32,72027;75,50455
"2021-04-22 09:22:16";32,33507;74,273
"2021-04-22 09:23:16";32,09636;72,91666
"2021-04-22 09:24:16";31,96072;72,46636
"2021-04-22 09:25:16";31,69488;71,04492
"2021-04-22 09:26:16";31,37478;69,42817
"2021-04-22 09:27:16";30,97873;68,51128
"2021-04-22 09:28:16";31,03841;68,73915
"2021-04-22 09:29:16";31,5918;70,16059
"2021-04-22 09:30:16";32,25911;73,00347
"2021-04-22 09:31:16";32,78537;74,82639
"2021-04-22 09:32:16";32,86133;76,9043
"2021-04-22 09:33:16";33,23568;78,0816
"2021-04-22 09:34:16";33,44727;78,88998
"2021-04-22 09:35:16";33,30078;78,97135
"2021-04-22 09:36:16";33,2845;78,37999
"2021-04-22 09:37:16";33,23025;77,78863
"2021-04-22 09:38:16";33,43642;78,92795
"2021-04-22 09:39:16";33,43642;79,10699
"2021-04-22 09:40:16";33,32791;79,56271
"2021-04-22 09:41:16";33,77821;79,45963
"2021-04-22 09:42:16";33,47982;81,03841
"2021-04-22 09:43:16";33,75108;79,94791
"2021-04-22 09:44:16";33,10547;78,42882
"2021-04-22 09:45:16";33,05664;77,02365
"2021-04-22 09:46:16";34,07661;72,92752
"2021-04-22 09:47:16";33,72939;74,0994
"2021-04-22 09:48:16";32,91558;73,43208
"2021-04-22 09:49:16";32,44358;73,58398
"2021-04-22 09:50:16";32,00955;71,9401
"2021-04-22 09:51:16";32,01497;71,86415
"2021-04-22 09:52:16";32,26454;72,04861
"2021-04-22 09:53:16";31,87934;71,96723
"2021-04-22 09:54:16";31,98785;71,94553
"2021-04-22 09:55:16";31,49414;70,64887
"2021-04-22 09:56:16";31,91732;71,4898
"2021-04-22 09:57:16";31,74913;71,1263
"2021-04-22 09:58:16";31,60265;71,24566
"2021-04-22 09:59:16";31,28798;69,37392
"2021-04-22 10:00:16";31,06554;68,24002
"2021-04-22 10:01:16";30,84852;67,09527
"2021-04-22 10:02:16";30,55013;65,79318
"2021-04-22 10:03:16";30,4362;65,38628
"2021-04-22 10:04:16";30,46875;64,97396
"2021-04-22 10:05:16";30,38194;64,22526
"2021-04-22 10:06:16";30,01845;63,15104
"2021-04-22 10:07:16";30,0076;62,9069
"2021-04-22 10:08:16";29,83941;62,45117
"2021-04-22 10:09:16";29,47049;62,83637
"2021-04-22 10:10:16";30,16493;63,51997
"2021-04-22 10:11:16";31,03841;67,67036
"2021-04-22 10:12:16";32,61719;73,10655
"2021-04-22 10:13:16";33,29536;76,9477
"2021-04-22 10:14:16";33,66428;78,35287
"2021-04-22 10:15:16";33,77821;78,84657
"2021-04-22 10:16:16";33,89757;79,08529
"2021-04-22 10:17:16";33,66428;79,10699
"2021-04-22 10:18:16";34,18511;79,60612
"2021-04-22 10:19:16";33,62088;79,06358
"2021-04-22 10:20:16";33,91385;79,06358
"2021-04-22 10:21:16";34,0549;81,08182
"2021-04-22 10:22:16";34,17969;80,4145
"2021-04-22 10:23:16";34,10373;79,7526
"2021-04-22 10:24:16";33,40929;78,02734
"2021-04-22 10:25:16";33,37131;76,75239
"2021-04-22 10:26:16";33,61545;77,97852
"2021-04-22 10:27:16";33,18685;76,9477
"2021-04-22 10:28:16";33,20855;75,86263
"2021-04-22 10:29:16";33,01866;75,71072
"2021-04-22 10:30:16";32,97526;75,33095
"2021-04-22 10:31:16";32,97526;75,62934
"2021-04-22 10:32:16";32,80708;74,9783
"2021-04-22 10:33:16";32,60634;74,44119
"2021-04-22 10:34:16";32,64974;75,09766
"2021-04-22 10:35:16";32,89388;75,66732
"2021-04-22 10:36:16";32,96441;75,39605
"2021-04-22 10:37:16";32,79622;74,14279
"2021-04-22 10:38:16";32,10178;72,36328
"2021-04-22 10:39:16";32,05295;71,45724
"2021-04-22 10:40:16";31,66775;70,34505
"2021-04-22 10:41:16";31,53212;69,60721
"2021-04-22 10:42:16";31,39106;68,94531
"2021-04-22 10:43:16";31,17405;68,82596
"2021-04-22 10:44:16";31,21202;68,07183
"2021-04-22 10:45:16";31,06554;67,32856
"2021-04-22 10:46:16";30,69662;66,40625
"2021-04-22 10:47:16";30,85938;67,1224
"2021-04-22 10:48:16";30,53385;65,33746
"2021-04-22 10:49:16";30,25716;64,32834
"2021-04-22 10:50:16";30,49045;64,65929
"2021-04-22 10:51:16";30,30056;64,13303
"2021-04-22 10:52:16";30,21918;64,0842
"2021-04-22 10:53:16";30,12695;63,85634
"2021-04-22 10:54:16";29,87739;63,12934
"2021-04-22 10:55:16";29,60612;62,38064
"2021-04-22 10:56:16";29,62782;62,29926
"2021-04-22 10:57:16";29,88281;62,50542
"2021-04-22 10:58:16";29,79058;63,61762
"2021-04-22 10:59:16";30,59896;65,74435
"2021-04-22 11:00:15";32,72569;73,18793
"2021-04-22 11:01:15";35,1671;82,4924
"2021-04-22 11:02:15";34,21767;84,55404
"2021-04-22 11:03:15";35,75846;91,02105
"2021-04-22 11:04:15";34,3533;86,19791
"2021-04-22 11:05:15";34,68425;88,52539
"2021-04-22 11:06:15";33,51237;81,28798
"2021-04-22 11:07:15";35,21593;85,94292
"2021-04-22 11:08:15";33,84332;82,20486
"2021-04-22 11:09:15";34,90126;86,43121
"2021-04-22 11:10:15";34,95551;87,19618
"2021-04-22 11:11:15";33,42556;79,52474
"2021-04-22 11:12:15";30,30599;64,00825
"2021-04-22 11:13:15";34,42383;82,88303
"2021-04-22 11:14:15";31,88477;73,23134
"2021-04-22 11:15:15";33,81076;82,96983
"2021-04-22 11:16:15";31,36936;71,88585
"2021-04-22 11:17:15";32,33507;76,61675
"2021-04-22 11:18:15";32,86675;80,94618
"2021-04-22 11:19:15";32,59549;79,02018
"2021-04-22 11:20:15";31,03841;71,13173
"2021-04-22 11:21:15";33,87044;81,86849
"2021-04-22 11:22:15";31,37478;69,95985
"2021-04-22 11:23:15";33,78906;83,77279
"2021-04-22 11:24:15";31,04926;67,64323
"2021-04-22 11:25:15";33,80534;85,94835
"2021-04-22 11:26:15";31,02213;69,36849
"2021-04-22 11:27:15";33,37131;82,92643
"2021-04-22 11:28:15";33,50152;81,34223
"2021-04-22 11:29:15";32,88845;79,05273
"2021-04-22 11:30:15";32,86675;80,523
"2021-04-22 11:31:15";32,3622;77,89171
"2021-04-22 11:32:15";31,01671;70,18229
"2021-04-22 11:33:15";33,53407;81,90104
"2021-04-22 11:34:15";30,23546;67,04102
"2021-04-22 11:35:15";32,79622;80,64779
